TXN_DATE_TIME,TRANSACTION_ID,CUSTOMER_ID,POLICY_EFF_DT,LOSS_DT,DUREE_CONTRAT_MOIS,REPORT_DT,INSURANCE_TYPE,PREMIUM_AMOUNT,CLAIM_AMOUNT,CUSTOMER_NAME,STATE,POSTAL_CODE,MARITAL_STATUS,MAITAL_STATUS_NUM,AGE,TENURE,PRIME_CUMULEE,MARGE_CONTRAT_A_DATE,EMPLOYMENT_STATUS,ETAT_EMPLOYEE,NO_OF_FAMILY_MEMBERS,RISK_SEGMENTATION,HOUSE_TYPE,SOCIAL_CLASS,CUSTOMER_EDUCATION_LEVEL,CLAIM_STATUS,INCIDENT_SEVERITY,AUTHORITY_CONTACTED,ANY_INJURY,POLICE_REPORT_AVAILABLE,INCIDENT_STATE,INCIDENT_CITY,INCIDENT_HOUR_OF_THE_DAY,AGENT_ID,VENDOR_ID,DATE_OF_JOINING
2020-06-04,TXN00000091,A00002978,2017-04-10,2020-05-20,37,2020-05-25,Travel,62.02,1000,Mary Todd,CT,6040,N,0,45,85,3145,2145,Y,1,4,L,Mortgage,MI,MD,A,Minor Loss,Ambulance,0,1,OK,Oklahoma City,22,AGENT01136,VNDR00086,1996-03-14
2020-06-04,TXN00000092,A00009572,2019-01-16,2020-05-15,15,2020-05-20,Health,153.52,19000,Vivian Kiesel,KY,40222,Y,1,28,108,1620,-17380,Y,1,6,L,Rent,MI,High School,A,Minor Loss,Other,1,0,TN,Nashville,9,AGENT00573,VNDR00532,2013-04-17
2020-06-04,TXN00000093,A00007477,2015-06-05,2020-05-23,59,2020-05-28,Health,116.27,7000,Anthony Carpenter,VT,5873,Y,1,60,119,7021,21,Y,1,3,H,Own,HI,High School,A,Major Loss,Ambulance,1,1,CA,Oakland,7,AGENT00474,VNDR00251,2003-04-05
2020-06-04,TXN00000094,A00009513,2016-05-29,2020-05-30,48,2020-05-31,Travel,72.52,1000,Catherine Wells,OK,73112,Y,1,47,94,4512,3512,Y,1,6,L,Mortgage,HI,High School,A,Total Loss,Police,1,1,OK,Moore,10,AGENT00908,VNDR00451,2010-11-13
2020-06-04,TXN00000095,A00009706,2017-08-12,2020-05-31,33,2020-06-01,Life,83.23,95000,Mariana Waller,AL,36117,Y,1,55,71,2343,-92657,Y,1,6,M,Own,HI,Masters,A,Major Loss,Ambulance,0,1,MD,Davidsonville,6,AGENT00254,VNDR00508,2013-01-17
2020-06-04,TXN00000096,A00006240,2014-07-01,2020-05-26,70,2020-05-29,Motor,116.8,9000,Brent Fly,DC,20003,N,0,55,64,4480,-4520,Y,1,5,L,Rent,HI,MD,A,Total Loss,Ambulance,0,1,AK,Anchorage,13,AGENT00482,VNDR00451,2011-01-14
2020-06-04,TXN00000097,A00000327,2014-07-31,2020-05-31,70,2020-06-01,Life,82.05,15000,Christopher Lee,DC,20011,Y,1,35,75,5250,-9750,Y,1,2,M,Mortgage,LI,Bachelor,A,Total Loss,Ambulance,0,0,DC,Washington,8,AGENT00397,VNDR00451,1993-01-16
2020-06-04,TXN00000098,A00000762,2017-02-26,2020-05-25,38,2020-05-28,Life,75.6,41000,Donna Delosh,TN,37218,Y,1,45,80,3040,-37960,Y,1,4,M,Own,MI,Bachelor,A,Total Loss,Police,1,0,FL,Panama City,7,AGENT00786,VNDR00451,1993-02-11
2020-06-04,TXN00000099,A00008559,2015-10-27,2020-05-26,54,2020-05-29,Mobile,9.14,300,Alice Murphy,AZ,85302,N,0,49,44,2376,2076,Y,1,3,M,Rent,MI,High School,A,Minor Loss,Ambulance,1,1,GA,Savannah,10,AGENT00943,VNDR00597,2010-04-20
2020-06-04,TXN00000100,A00007283,2014-09-25,2020-05-30,68,2020-05-31,Mobile,11.34,200,Chester Castleberry,AK,99518,Y,1,60,77,5236,5036,Y,1,5,H,Rent,LI,High School,A,Major Loss,Ambulance,1,0,CA,Cupertino,13,AGENT00011,VNDR00451,2002-01-31
2020-06-04,TXN00000101,A00007243,2016-01-15,2020-05-16,52,2020-05-21,Property,89.76,31000,Mary Cloud,GA,31401,N,0,37,42,2184,-28816,Y,1,6,M,Mortgage,HI,High School,A,Major Loss,Ambulance,1,1,AZ,Glendale,10,AGENT00007,VNDR00057,1993-10-26
2020-06-04,TXN00000102,A00007330,2019-03-07,2020-05-15,14,2020-05-20,Motor,136.47,1000,Bernice Santomauro,AK,99515,Y,1,50,114,1596,596,N,0,3,L,Mortgage,MI,Bachelor,A,Total Loss,Ambulance,0,1,AZ,Glendale,23,AGENT00691,VNDR00451,2002-04-27
2020-06-04,TXN00000103,A00009946,2016-10-20,2020-05-16,42,2020-05-21,Motor,127.87,7000,William Wilson,FL,32404,N,0,39,72,3024,-3976,N,0,5,M,Own,MI,MD,A,Total Loss,Ambulance,1,1,AL,Montgomery,8,AGENT00198,VNDR00344,2011-11-25
2020-06-04,TXN00000104,A00005849,2012-12-25,2020-06-02,89,2020-06-02,Travel,60.87,3000,Kara Williams,DC,20002,Y,1,42,64,5696,2696,Y,1,2,L,Rent,MI,High School,A,Minor Loss,Police,1,0,DC,Washington,7,AGENT00869,VNDR00451,2003-12-19
2020-06-04,TXN00000105,A00008151,2012-06-21,2020-05-21,95,2020-05-26,Life,92.65,19000,Kenneth Hill,MA,1420,N,0,61,117,11115,-7885,Y,1,5,H,Mortgage,LI,Bachelor,A,Major Loss,Police,0,0,VT,Saint Albans City,1,AGENT01177,VNDR00451,2013-07-10
2020-06-04,TXN00000106,A00004744,2018-05-14,2020-06-01,24,2020-06-01,Life,96.95,50000,Nathaniel Graham,MD,21403,N,0,47,19,456,-49544,Y,1,4,L,Mortgage,MI,Bachelor,A,Major Loss,Ambulance,1,1,CA,Suisun City,5,AGENT01119,VNDR00451,2007-09-20
2020-06-04,TXN00000107,A00007865,2011-11-17,2020-05-25,102,2020-05-28,Life,69.59,84000,Gary Patten,AL,36117,Y,1,47,94,9588,-74412,Y,1,2,M,Rent,LI,Masters,A,Minor Loss,Other,0,0,CA,Hayward,12,AGENT00603,VNDR00474,1993-09-27
2020-06-04,TXN00000108,A00007480,2011-02-13,2020-05-30,111,2020-05-31,Property,94.33,20000,Martin Tommolino,AR,72701,Y,1,40,85,9435,-10565,N,0,7,L,Mortgage,LI,High School,A,Major Loss,Ambulance,1,0,AL,Montgomery,11,AGENT00265,VNDR00360,2000-06-01
2020-06-04,TXN00000109,A00001988,2012-12-29,2020-05-19,88,2020-05-24,Life,71.65,78000,Michelle Thomas,DC,20003,Y,1,64,42,3696,-74304,Y,1,2,M,Rent,LI,Bachelor,A,Total Loss,Police,0,1,TN,Nashville,14,AGENT01042,VNDR00046,2011-05-12
2020-06-04,TXN00000110,A00005653,2014-11-30,2020-05-20,65,2020-05-25,Travel,96.33,2000,Fannie Williams,CA,95501,Y,1,51,54,3510,1510,Y,1,5,M,Rent,LI,Bachelor,A,Minor Loss,Ambulance,1,1,CT,Manchester,21,AGENT00491,VNDR00233,2011-10-09
2020-06-04,TXN00000111,A00007305,2011-04-06,2020-05-19,109,2020-05-24,Mobile,9.58,600,Sean Billotte,GA,31404,N,0,60,84,9156,8556,Y,1,2,M,Rent,HI,Masters,A,Major Loss,Other,0,0,DC,Washington,5,AGENT01181,VNDR00170,2001-11-10
2020-06-04,TXN00000112,A00001480,2019-06-16,2020-05-20,11,2020-05-25,Motor,134.55,6000,Ida Nam,GA,31322,Y,1,57,51,561,-5439,Y,1,5,L,Mortgage,HI,High School,A,Major Loss,Ambulance,1,1,AK,Anchorage,0,AGENT00028,VNDR00423,2012-07-30
2020-06-04,TXN00000113,A00004702,2017-04-25,2020-05-16,36,2020-05-21,Motor,107.72,3000,Sarah Toms,CT,6042,N,0,62,27,972,-2028,N,0,4,L,Own,HI,Masters,A,Total Loss,Police,0,1,OK,Midwest City,12,AGENT00383,VNDR00451,2014-01-27
2020-06-04,TXN00000115,A00002262,2013-11-17,2020-05-22,78,2020-05-27,Travel,61.14,3000,Jorge Silva,TN,37209,N,0,32,63,4914,1914,Y,1,2,M,Rent,LI,Bachelor,A,Major Loss,Ambulance,0,0,CT,Manchester,8,AGENT00969,VNDR00451,1990-09-10
2020-06-04,TXN00000116,A00003291,2012-11-17,2020-05-21,90,2020-05-26,Mobile,8.41,100,Andrea Silver,CT,6042,Y,1,33,72,6480,6380,Y,1,7,L,Mortgage,MI,Masters,A,Major Loss,Ambulance,1,1,VT,Colchester,20,AGENT00694,VNDR00375,2004-11-01
2020-06-04,TXN00000117,A00008706,2019-12-23,2020-05-26,5,2020-05-29,Life,82.01,100000,Jacinta Suiter,CA,94579,Y,1,49,56,280,-99720,Y,1,2,M,Own,LI,Bachelor,A,Total Loss,Ambulance,0,0,AR,Fayetteville,23,AGENT01193,VNDR00117,1995-08-23
2020-06-04,TXN00000118,A00004966,2015-12-09,2020-05-21,53,2020-05-26,Property,116.87,21000,Mary Hartman,VT,5641,Y,1,57,60,3180,-17820,Y,1,7,L,Own,HI,College,A,Major Loss,Police,1,0,CT,Manchester,5,AGENT00353,VNDR00451,2018-05-12
2020-06-04,TXN00000119,A00001137,2014-10-19,2020-05-31,67,2020-06-01,Mobile,6.19,700,Nan Mottet,CA,92373,Y,1,26,43,2881,2181,Y,1,7,L,Mortgage,MI,High School,A,Minor Loss,Ambulance,1,1,MD,Glen Burnie,7,AGENT00382,VNDR00451,1992-02-18
2020-06-04,TXN00000120,A00000013,2015-09-30,2020-05-29,55,2020-05-31,Travel,95.96,4000,Vivian Wallace,CO,80004,Y,1,45,32,1760,-2240,Y,1,5,L,Mortgage,LI,Bachelor,A,Minor Loss,Other,0,0,GA,Pooler,18,AGENT00391,VNDR00313,2014-10-21
2020-06-04,TXN00000122,A00001718,2016-05-22,2020-05-19,47,2020-05-24,Mobile,10.22,700,Victoria Learn,CO,80011,N,0,42,107,5029,4329,Y,1,2,M,Mortgage,HI,High School,A,Major Loss,Police,1,0,CA,Sacramento,14,AGENT00476,VNDR00451,1997-11-13
2020-06-05,TXN00000124,A00003051,2017-08-13,2020-05-24,33,2020-05-29,Travel,59.16,4000,Joe Capps,DC,20003,Y,1,29,36,1188,-2812,Y,1,4,M,Mortgage,MI,High School,A,Major Loss,Police,0,1,GA,Savannah,13,AGENT00280,VNDR00293,2008-06-18
2020-06-05,TXN00000125,A00009892,2011-07-14,2020-06-03,106,2020-06-03,Life,74.25,86000,Francine Scott,MA,1301,Y,1,25,54,5724,-80276,Y,1,6,L,Own,LI,High School,A,Minor Loss,Ambulance,1,1,CA,Berkeley,17,AGENT00280,VNDR00591,2008-06-18
2020-06-05,TXN00000126,A00004106,2016-08-10,2020-05-18,45,2020-05-23,Life,51.12,36000,Brian Morison,KY,40213,N,0,56,46,2070,-33930,Y,1,7,H,Mortgage,HI,Bachelor,A,Total Loss,Ambulance,1,0,OK,Midwest City,5,AGENT01006,VNDR00519,1990-11-30
2020-06-05,TXN00000127,A00005034,2013-03-26,2020-05-20,85,2020-05-25,Life,52.71,43000,Steve Painter,AL,36117,Y,1,57,35,2975,-40025,Y,1,3,M,Rent,LI,Bachelor,A,Total Loss,Police,1,1,AK,Anchorage,5,AGENT01114,VNDR00280,2010-03-13
2020-06-05,TXN00000128,A00008198,2016-11-13,2020-05-26,42,2020-05-29,Motor,111.08,5000,John Tefft,AZ,85308,Y,1,41,119,4998,-2,Y,1,6,L,Mortgage,LI,Bachelor,A,Minor Loss,Other,0,0,GA,Savannah,23,AGENT00050,VNDR00183,2009-06-22
2020-06-05,TXN00000129,A00000548,2013-01-19,2020-05-16,87,2020-05-21,Property,120.86,39000,Laura Nelson,FL,33579,Y,1,64,97,8439,-30561,Y,1,6,L,Own,HI,College,A,Minor Loss,Ambulance,1,1,AK,Anchorage,10,AGENT00226,VNDR00599,1999-06-10
2020-06-05,TXN00000130,A00006478,2015-04-28,2020-05-18,60,2020-05-23,Life,53.86,92000,Daniel Keiss,TN,37207,Y,1,35,50,3000,-89000,Y,1,6,L,Own,MI,Bachelor,A,Major Loss,Police,0,1,TN,Nashville,18,AGENT00460,VNDR00517,2012-05-26
2020-06-05,TXN00000131,A00000815,2013-12-19,2020-05-17,76,2020-05-22,Mobile,10.39,300,Everett Smudrick,AZ,85306,Y,1,31,106,8056,7756,Y,1,4,H,Rent,HI,Bachelor,A,Total Loss,Ambulance,0,1,CT,Manchester,18,AGENT01109,VNDR00451,2007-04-02
2020-06-05,TXN00000132,A00004559,2011-08-12,2020-05-18,105,2020-05-23,Motor,91.56,5000,Jane Bell,CO,80003,Y,1,30,41,4305,-695,Y,1,7,L,Rent,MI,PhD,A,Minor Loss,Ambulance,1,1,FL,Panama City,9,AGENT00271,VNDR00451,2008-02-08
2020-06-05,TXN00000133,A00002441,2019-02-11,2020-05-23,15,2020-05-28,Property,140.85,13000,Orpha Mcclellan,AL,36116,Y,1,41,52,780,-12220,Y,1,5,L,Own,LI,Bachelor,A,Total Loss,Ambulance,1,1,CO,Aspen,8,AGENT01085,VNDR00348,2015-08-09
2020-06-05,TXN00000134,A00005228,2010-08-12,2020-06-03,117,2020-06-03,Travel,64.31,4000,Ida Holder,KY,40222,Y,1,28,16,1872,-2128,Y,1,7,M,Rent,LI,Masters,A,Major Loss,Other,1,1,AL,Montevallo,8,AGENT01013,VNDR00451,2000-05-19
2020-06-05,TXN00000135,A00008944,2011-03-25,2020-05-26,110,2020-05-29,Travel,68.83,5000,Charles Turman,AR,72701,N,0,28,12,1320,-3680,Y,1,3,M,Own,LI,Bachelor,A,Total Loss,Ambulance,0,1,VT,Colchester,22,AGENT00879,VNDR00451,2010-08-20
2020-06-05,TXN00000136,A00005880,2019-09-08,2020-05-24,8,2020-05-29,Travel,59.33,3000,Tony Crawley,AL,36108,N,0,62,51,408,-2592,Y,1,5,H,Rent,HI,High School,A,Total Loss,Ambulance,0,1,FL,Panama City Beach,12,AGENT00088,VNDR00496,2009-01-28
2020-06-05,TXN00000137,A00002413,2013-08-07,2020-05-31,81,2020-06-01,Motor,129.58,4000,William Baez,AR,72701,Y,1,39,93,7533,3533,Y,1,2,L,Mortgage,MI,High School,A,Minor Loss,Police,1,1,VT,Thetford,5,AGENT01100,VNDR00423,2010-09-25
2020-06-05,TXN00000138,A00001701,2011-05-12,2020-05-30,108,2020-06-01,Mobile,11.46,100,David Toney,VT,5301,Y,1,26,55,5940,5840,N,0,5,H,Own,LI,Bachelor,A,Minor Loss,Other,0,1,AR,Fayetteville,23,AGENT00341,VNDR00548,2013-12-09
2020-06-05,TXN00000139,A00000834,2019-12-01,2020-05-31,5,2020-06-01,Mobile,6.75,200,Sophia Meier,CT,6040,Y,1,54,14,70,-130,Y,1,5,L,Rent,MI,High School,A,Minor Loss,Ambulance,1,1,DC,Washington,4,AGENT01049,VNDR00451,1996-01-21
2020-06-05,TXN00000140,A00002597,2018-07-05,2020-05-31,22,2020-06-01,Health,121.26,3000,Rodney Miller,MD,21114,Y,1,39,96,2112,-888,Y,1,5,M,Rent,MI,High School,A,Total Loss,Ambulance,1,1,MA,Fall River,7,AGENT00639,VNDR00375,1995-03-01
2020-06-05,TXN00000141,A00007505,2019-12-10,2020-05-16,5,2020-05-21,Health,188.54,17000,Gary Frey,AK,99577,N,0,31,67,335,-16665,Y,1,2,L,Mortgage,LI,Bachelor,A,Minor Loss,Police,1,0,GA,Savannah,10,AGENT00929,VNDR00583,1993-06-07
2020-06-05,TXN00000142,A00004164,2012-04-30,2020-05-31,97,2020-06-01,Property,105.82,31000,Julius Cooks,GA,31322,Y,1,60,63,6111,-24889,Y,1,3,M,Mortgage,HI,College,A,Major Loss,Ambulance,1,1,KY,Louisville,2,AGENT01177,VNDR00600,2013-07-10
2020-06-05,TXN00000143,A00005342,2015-02-20,2020-05-19,62,2020-05-24,Mobile,7.6,100,Judy Solian,CO,80003,Y,1,44,22,1364,1264,Y,1,3,M,Mortgage,MI,Bachelor,A,Minor Loss,Ambulance,0,1,DC,Washington,18,AGENT00394,VNDR00075,1995-04-05
2020-06-05,TXN00000144,A00009809,2017-06-09,2020-05-29,35,2020-05-31,Mobile,6.08,200,Alice Weigel,MD,21144,N,0,55,88,3080,2880,Y,1,5,L,Own,HI,High School,A,Major Loss,Ambulance,1,0,MD,Glen Burnie,10,AGENT00976,VNDR00313,2012-07-19
2020-06-06,TXN00000145,A00002956,2016-06-06,2020-06-02,47,2020-06-03,Property,147.74,11000,Laverne Gross,TN,37013,Y,1,42,68,3196,-7804,Y,1,6,L,Mortgage,MI,High School,A,Minor Loss,Police,0,1,GA,Pooler,0,AGENT00518,VNDR00200,2017-03-17
2020-06-06,TXN00000146,A00004012,2019-09-30,2020-05-27,7,2020-05-30,Mobile,6.91,100,Albert Dixon,MA,1420,Y,1,62,101,707,607,Y,1,3,M,Own,MI,Bachelor,A,Minor Loss,Ambulance,1,0,TN,Nolensville,16,AGENT01066,VNDR00451,2001-02-13
2020-06-06,TXN00000147,A00000949,2017-09-14,2020-05-19,32,2020-05-24,Life,70.03,39000,Jeffrey James,AR,72704,Y,1,64,28,896,-38104,Y,1,7,M,Mortgage,MI,High School,A,Total Loss,Police,1,0,TN,Nashville,6,AGENT00648,VNDR00137,2016-08-08
2020-06-06,TXN00000148,A00001650,2013-08-15,2020-05-23,81,2020-05-28,Property,129.39,29000,Kathlene Mcnamara,CA,94043,N,0,43,86,6966,-22034,Y,1,5,L,Own,LI,Bachelor,A,Minor Loss,Other,1,1,KY,Northfield,21,AGENT00137,VNDR00042,1998-05-20
2020-06-06,TXN00000149,A00005704,2014-11-24,2020-05-23,65,2020-05-28,Travel,56.73,5000,Von Wolfe,CT,6042,N,0,34,59,3835,-1165,Y,1,4,M,Own,LI,College,A,Total Loss,Ambulance,1,0,KY,Louisville,11,AGENT00092,VNDR00451,2010-03-03
2020-06-06,TXN00000150,A00002776,2016-10-03,2020-05-23,43,2020-05-28,Life,67.5,34000,Michael Neff,FL,32413,Y,1,54,104,4472,-29528,Y,1,3,M,Rent,MI,High School,A,Total Loss,Ambulance,1,1,VT,Bethel,17,AGENT00345,VNDR00430,1992-02-08
2020-06-06,TXN00000151,A00002079,2018-06-22,2020-05-21,22,2020-05-26,Property,91.55,28000,Tosha Thompson,FL,32405,N,0,41,101,2222,-25778,Y,1,7,M,Mortgage,HI,Bachelor,A,Major Loss,Police,0,1,MD,Annapolis,19,AGENT00168,VNDR00412,2009-09-20
2020-06-06,TXN00000152,A00005318,2011-10-06,2020-05-22,103,2020-05-27,Health,135.82,16000,Catherine Sisco,FL,32404,Y,1,32,9,927,-15073,Y,1,7,M,Own,LI,Bachelor,A,Major Loss,Ambulance,1,1,VT,Pawlet,10,AGENT00391,VNDR00292,2014-10-21
2020-06-06,TXN00000153,A00007732,2019-10-20,2020-05-18,6,2020-05-23,Mobile,7.21,500,Amber Cobb,KY,40207,Y,1,47,78,468,-32,Y,1,5,M,Own,MI,High School,A,Minor Loss,Police,1,1,CO,Arvada,3,AGENT01074,VNDR00586,1998-07-01
2020-06-06,TXN00000154,A00004626,2013-05-09,2020-05-27,84,2020-05-30,Mobile,6.79,300,Jon Nobles,AR,72701,Y,1,26,68,5712,5412,Y,1,2,L,Mortgage,MI,Bachelor,A,Total Loss,Police,0,0,CA,Cupertino,5,AGENT00235,VNDR00404,2008-02-28
2020-06-06,TXN00000155,A00000211,2012-11-23,2020-06-05,90,2020-06-05,Motor,80.73,4000,Bill Kwok,CA,94536,Y,1,49,9,810,-3190,Y,1,4,L,Mortgage,LI,Bachelor,A,Minor Loss,Police,0,1,MA,Arlington,16,AGENT00468,VNDR00093,1993-04-18
2020-06-06,TXN00000156,A00007341,2012-05-10,2020-05-26,96,2020-05-31,Health,124.56,8000,Deanna Humiston,CA,94619,Y,1,27,93,8928,928,Y,1,4,M,Rent,LI,PhD,A,Total Loss,Ambulance,1,1,CO,Arvada,16,AGENT00031,VNDR00451,2007-09-16
2020-06-06,TXN00000157,A00008591,2018-12-29,2020-05-21,16,2020-05-26,Property,117.59,34000,Lance Kher,OK,73160,Y,1,42,38,608,-33392,Y,1,7,L,Mortgage,MI,Bachelor,A,Major Loss,Police,1,1,AR,Fayetteville,8,AGENT00855,VNDR00451,2007-07-17
2020-06-06,TXN00000158,A00008052,2010-07-04,2020-06-04,119,2020-06-04,Property,124.28,33000,Linda Thruman,AZ,85301,Y,1,28,91,10829,-22171,Y,1,4,M,Rent,LI,High School,A,Total Loss,Ambulance,1,0,CT,Manchester,22,AGENT01017,VNDR00215,1992-05-18
2020-06-06,TXN00000159,A00008942,2017-03-06,2020-05-19,38,2020-05-24,Property,123.41,24000,Mike Robert,MA,1757,Y,1,35,25,950,-23050,Y,1,5,L,Mortgage,HI,Masters,A,Total Loss,Ambulance,0,1,FL,Inverness,20,AGENT00929,VNDR00094,1993-06-07
2020-06-06,TXN00000160,A00003149,2013-07-07,2020-06-01,82,2020-06-02,Health,121.92,20000,Keith Martel,CO,80007,Y,1,60,29,2378,-17622,Y,1,6,L,Rent,HI,High School,A,Total Loss,Ambulance,1,1,AL,Montgomery,9,AGENT00889,VNDR00397,2015-11-06
2020-06-06,TXN00000161,A00005805,2011-11-30,2020-05-18,101,2020-05-23,Life,55.99,90000,Joe Introini,MD,21226,Y,1,31,112,11312,-78688,Y,1,6,L,Own,HI,Bachelor,A,Major Loss,Ambulance,1,1,MA,Dracut,22,AGENT00163,VNDR00451,2009-05-06
2020-06-06,TXN00000163,A00006830,2017-06-08,2020-06-02,35,2020-06-03,Property,146.79,32000,Lillian Decker,AR,72704,Y,1,26,90,3150,-28850,Y,1,6,L,Rent,MI,Bachelor,A,Total Loss,Ambulance,1,1,GA,Savannah,6,AGENT00929,VNDR00451,1993-06-07
2020-06-06,TXN00000164,A00007160,2013-02-19,2020-05-20,87,2020-05-25,Property,120.07,33000,Roxann Waters,CO,80003,Y,1,61,68,5916,-27084,Y,1,3,L,Rent,HI,Bachelor,A,Major Loss,Ambulance,0,1,AL,Pike Road,14,AGENT00194,VNDR00451,2008-07-28
2020-06-06,TXN00000165,A00001553,2013-06-16,2020-05-19,83,2020-05-24,Property,129.97,15000,Perry Wright,MA,2474,N,0,64,20,1660,-13340,Y,1,3,H,Mortgage,MI,Bachelor,A,Total Loss,Police,1,1,AR,Fayetteville,13,AGENT00696,VNDR00482,1999-02-17
2020-06-06,TXN00000166,A00001756,2015-12-23,2020-05-23,53,2020-05-28,Motor,110.4,1000,Florence Merritt,AL,36117,N,0,35,88,4664,3664,Y,1,5,L,Own,HI,Bachelor,A,Minor Loss,Ambulance,0,1,MA,Palmer,6,AGENT00427,VNDR00153,2001-01-10
2020-06-06,TXN00000167,A00002923,2014-06-25,2020-05-27,71,2020-05-30,Mobile,6.76,300,Ann Knight,OK,73112,N,0,62,65,4615,4315,Y,1,7,M,Own,LI,High School,A,Major Loss,Ambulance,1,0,MD,Severn,10,AGENT00552,VNDR00451,1998-07-29
2020-06-06,TXN00000168,A00009221,2017-12-07,2020-06-01,29,2020-06-02,Mobile,9.49,700,Jason Marshall,MA,2171,N,0,60,114,3306,2606,Y,1,4,H,Mortgage,LI,Bachelor,A,Total Loss,Other,0,0,TN,Nashville,18,AGENT00437,VNDR00456,2007-12-19
2020-06-06,TXN00000169,A00003698,2013-02-17,2020-05-31,87,2020-06-02,Mobile,11.87,400,Ronald Porter,MD,21225,Y,1,49,107,9309,8909,Y,1,3,L,Mortgage,MI,Bachelor,A,Total Loss,Ambulance,0,1,KY,Saint Matthews,18,AGENT00299,VNDR00077,2000-02-20
2020-06-06,TXN00000170,A00000190,2013-12-30,2020-05-26,76,2020-05-31,Property,109.65,17000,Gregory Drees,TN,37209,Y,1,31,112,8512,-8488,Y,1,2,L,Rent,LI,High School,A,Minor Loss,Ambulance,1,1,AZ,Glendale,22,AGENT00038,VNDR00451,1993-01-24
2020-06-06,TXN00000171,A00002764,2019-05-13,2020-06-03,12,2020-06-03,Health,164.79,8000,Tony Hunter,GA,31405,Y,1,36,100,1200,-6800,Y,1,5,M,Mortgage,MI,Masters,A,Minor Loss,Police,1,0,AL,Montgomery,13,AGENT00781,VNDR00451,2001-09-11
2020-06-06,TXN00000172,A00009590,2019-11-29,2020-05-17,5,2020-05-22,Property,133.52,13000,Edward Ruvalcaba,DC,20011,Y,1,62,52,260,-12740,Y,1,3,M,Mortgage,MI,Bachelor,A,Major Loss,Ambulance,0,1,TN,Nashville,1,AGENT01020,VNDR00451,2005-11-01
2020-06-06,TXN00000173,A00006417,2010-07-27,2020-05-28,118,2020-05-31,Mobile,9.69,300,Lloyd Roberts,GA,31404,Y,1,40,36,4248,3948,Y,1,4,L,Rent,HI,Bachelor,A,Minor Loss,Ambulance,1,1,CO,Boulder,0,AGENT00297,VNDR00451,1995-02-14
2020-06-06,TXN00000174,A00001503,2012-01-25,2020-06-05,100,2020-06-05,Mobile,11.11,100,Warren Frink,OK,73129,Y,1,51,22,2200,2100,Y,1,2,L,Rent,LI,Masters,A,Minor Loss,Ambulance,0,1,FL,Panama City,18,AGENT00933,VNDR00310,1997-04-12
2020-06-06,TXN00000175,A00003922,2012-04-01,2020-05-21,97,2020-05-26,Life,89.74,99000,Robert Lawrence,VT,5733,Y,1,50,67,6499,-92501,Y,1,7,M,Mortgage,MI,Bachelor,A,Total Loss,Ambulance,1,1,MD,Severn,2,AGENT00646,VNDR00451,2000-07-19
2020-06-06,TXN00000176,A00006105,2013-08-13,2020-05-30,81,2020-06-01,Travel,79.9,5000,Cheryl Denny,FL,32444,Y,1,30,93,7533,2533,Y,1,6,L,Mortgage,LI,Bachelor,A,Minor Loss,Other,0,1,KY,Louisville,15,AGENT00388,VNDR00060,2003-01-06
2020-06-06,TXN00000177,A00003613,2013-01-08,2020-06-03,88,2020-06-03,Health,140.37,5000,Walter Thibodeaux,AR,72703,N,0,52,87,7656,2656,Y,1,4,H,Own,MI,College,A,Minor Loss,Police,1,0,CO,Arvada,3,AGENT00905,VNDR00451,2008-10-28
2020-06-07,TXN00000178,A00002426,2019-04-15,2020-05-26,13,2020-05-31,Travel,79.18,2000,Patricia Benjamin,CA,94591,Y,1,44,94,1222,-778,Y,1,4,M,Mortgage,HI,High School,A,Major Loss,Ambulance,1,1,AZ,Glendale,7,AGENT00730,VNDR00076,2008-01-18
2020-06-07,TXN00000179,A00006998,2013-09-22,2020-06-06,80,2020-06-06,Travel,85.43,4000,Robert Mcneil,VT,5837,N,0,58,75,6000,2000,Y,1,5,H,Own,HI,Bachelor,A,Total Loss,Other,1,0,TN,Nashville,10,AGENT00588,VNDR00555,2006-10-23
2020-06-07,TXN00000180,A00000105,2019-01-26,2020-06-05,16,2020-06-05,Motor,112.42,4000,James Sicard,MD,21122,Y,1,33,14,224,-3776,Y,1,4,M,Rent,LI,Bachelor,A,Total Loss,Ambulance,0,1,FL,Panama City,1,AGENT00523,VNDR00251,1998-07-05
2020-06-07,TXN00000182,A00009848,2019-12-23,2020-06-03,5,2020-06-04,Mobile,6.37,300,Mary Lopez,CT,6042,Y,1,60,15,75,-225,N,0,2,H,Mortgage,HI,Bachelor,A,Total Loss,Ambulance,0,0,DC,Washington,16,AGENT00294,VNDR00109,2008-04-25
2020-06-07,TXN00000183,A00009288,2016-08-31,2020-05-29,44,2020-06-01,Life,61.5,38000,Lexie Kirley,CA,95692,Y,1,27,114,5016,-32984,Y,1,4,M,Mortgage,MI,High School,A,Total Loss,Other,1,1,TN,Nashville,12,AGENT01106,VNDR00156,1999-10-01
2020-06-07,TXN00000184,A00000247,2015-10-30,2020-06-05,55,2020-06-05,Mobile,10.6,400,Robert Gonzalez,FL,32409,Y,1,27,79,4345,3945,Y,1,4,L,Rent,LI,College,A,Minor Loss,Ambulance,1,1,VT,Manchester,22,AGENT00757,VNDR00470,2004-05-11
